date;va;pwm;temp
2021-11-23 00:00:04;380;0;15,50
2021-11-23 00:00:09;380;0;15,50
2021-11-23 00:00:14;380;0;15,50
2021-11-23 00:00:19;380;0;15,50
2021-11-23 00:00:24;380;0;15,50
2021-11-23 00:00:29;390;0;15,50
2021-11-23 00:00:34;380;0;15,50
2021-11-23 00:00:39;380;0;15,50
2021-11-23 00:00:44;380;0;15,50
2021-11-23 00:00:49;380;0;15,50
2021-11-23 00:00:54;380;0;15,50
2021-11-23 00:00:59;380;0;15,50
2021-11-23 00:01:04;380;0;15,50
2021-11-23 00:01:09;380;0;15,50
2021-11-23 00:01:14;380;0;15,50
2021-11-23 00:01:19;380;0;15,50
2021-11-23 00:01:24;380;0;15,50
2021-11-23 00:01:29;380;0;15,50
2021-11-23 00:01:34;380;0;15,50
2021-11-23 00:01:39;380;0;15,50
2021-11-23 00:01:44;380;0;15,50
2021-11-23 00:01:49;380;0;15,50
2021-11-23 00:01:54;390;0;15,50
2021-11-23 00:01:59;380;0;15,50
2021-11-23 00:02:04;380;0;15,50
2021-11-23 00:02:09;390;0;15,50
2021-11-23 00:02:14;390;0;15,50
2021-11-23 00:02:19;380;0;15,50
2021-11-23 00:02:24;380;0;15,50
2021-11-23 00:02:29;380;0;15,50
2021-11-23 00:02:34;380;0;15,50
2021-11-23 00:02:39;380;0;15,50
2021-11-23 00:02:44;380;0;15,50
2021-11-23 00:02:49;380;0;15,50
2021-11-23 00:02:54;380;0;15,50
2021-11-23 00:02:59;380;0;15,50
2021-11-23 00:03:04;390;0;15,50
2021-11-23 00:03:09;390;0;15,50
2021-11-23 00:03:14;380;0;15,50
2021-11-23 00:03:19;380;0;15,50
2021-11-23 00:03:24;380;0;15,50
2021-11-23 00:03:29;380;0;15,50
2021-11-23 00:03:34;390;0;15,50
2021-11-23 00:03:39;380;0;15,50
2021-11-23 00:03:44;380;0;15,50
2021-11-23 00:03:49;380;0;15,50
2021-11-23 00:03:54;380;0;15,50
2021-11-23 00:03:59;380;0;15,50
2021-11-23 00:04:04;380;0;15,50
2021-11-23 00:04:09;380;0;15,50
2021-11-23 00:04:14;380;0;15,50
2021-11-23 00:04:19;380;0;15,50
2021-11-23 00:04:24;380;0;15,50
2021-11-23 00:04:29;380;0;15,50
2021-11-23 00:04:34;380;0;15,50
2021-11-23 00:04:39;380;0;15,50
2021-11-23 00:04:44;380;0;15,50
2021-11-23 00:04:49;380;0;15,50
2021-11-23 00:04:54;380;0;15,50
2021-11-23 00:04:59;380;0;15,50
2021-11-23 00:05:04;750;0;15,50
2021-11-23 00:05:09;810;0;15,50
2021-11-23 00:05:14;800;0;15,50
2021-11-23 00:05:19;800;0;15,50
2021-11-23 00:05:24;800;0;15,50
2021-11-23 00:05:29;800;0;15,50
2021-11-23 00:05:34;380;0;15,50
2021-11-23 00:05:39;380;0;15,50
2021-11-23 00:05:44;380;0;15,50
2021-11-23 00:05:49;380;0;15,50
2021-11-23 00:05:54;380;0;15,50
2021-11-23 00:05:59;380;0;15,50
2021-11-23 00:06:04;380;0;15,50
2021-11-23 00:06:09;380;0;15,50
2021-11-23 00:06:14;380;0;15,50
2021-11-23 00:06:19;380;0;15,50
2021-11-23 00:06:24;380;0;15,50
2021-11-23 00:06:29;380;0;15,50
2021-11-23 00:06:34;380;0;15,50
2021-11-23 00:06:39;380;0;15,50
2021-11-23 00:06:44;380;0;15,50
2021-11-23 00:06:49;380;0;15,50
2021-11-23 00:06:54;380;0;15,50
2021-11-23 00:06:59;380;0;15,50
2021-11-23 00:07:04;380;0;15,50
2021-11-23 00:07:09;380;0;15,50
2021-11-23 00:07:14;380;0;15,50
2021-11-23 00:07:19;380;0;15,50
2021-11-23 00:07:24;380;0;15,50
2021-11-23 00:07:29;390;0;15,50
2021-11-23 00:07:34;400;0;15,50
2021-11-23 00:07:39;400;0;15,50
2021-11-23 00:07:44;400;0;15,50
2021-11-23 00:07:49;400;0;15,50
2021-11-23 00:07:54;400;0;15,50
2021-11-23 00:07:59;920;0;15,50
2021-11-23 00:08:04;440;0;15,50
2021-11-23 00:08:09;440;0;15,50
2021-11-23 00:08:14;450;0;15,50
2021-11-23 00:08:19;450;0;15,50
2021-11-23 00:08:24;450;0;15,50
2021-11-23 00:08:29;450;0;15,50
2021-11-23 00:08:34;440;0;15,50
2021-11-23 00:08:39;440;0;15,50
2021-11-23 00:08:44;440;0;15,50
2021-11-23 00:08:49;440;0;15,50
2021-11-23 00:08:54;440;0;15,50
2021-11-23 00:08:59;440;0;15,50
2021-11-23 00:09:04;440;0;15,50
2021-11-23 00:09:09;430;0;15,50
2021-11-23 00:09:14;430;0;15,50
2021-11-23 00:09:19;440;0;15,50
2021-11-23 00:09:24;430;0;15,50
2021-11-23 00:09:29;440;0;15,50
2021-11-23 00:09:34;430;0;15,50
2021-11-23 00:09:39;440;0;15,50
2021-11-23 00:09:44;440;0;15,50
2021-11-23 00:09:49;440;0;15,50
2021-11-23 00:09:54;430;0;15,50
2021-11-23 00:09:59;440;0;15,50
2021-11-23 00:10:04;440;0;15,50
2021-11-23 00:10:09;440;0;15,50
2021-11-23 00:10:14;430;0;15,50
2021-11-23 00:10:19;440;0;15,50
2021-11-23 00:10:24;440;0;15,50
2021-11-23 00:10:29;440;0;15,50
2021-11-23 00:10:34;430;0;15,50
2021-11-23 00:10:39;440;0;15,50
2021-11-23 00:10:44;430;0;15,50
2021-11-23 00:10:49;430;0;15,50
